id,team_id,year,att,made,range
1065,23,1976,8,2,3
1066,23,1976,0,0,4
1067,23,1976,0,0,5
1068,24,1976,2,2,0
1069,24,1976,8,5,1
1070,24,1976,5,4,2
1071,24,1976,10,6,3
1072,24,1976,0,0,4
1073,24,1976,0,0,5
1074,11,1976,1,1,0
1075,11,1976,8,7,1
1076,11,1976,11,8,2
1077,11,1976,13,6,3
1078,11,1976,0,0,4
1079,11,1976,0,0,5
1080,26,1976,1,1,0
1081,26,1976,8,8,1
1082,26,1976,5,4,2
1083,26,1976,7,4,3
1084,26,1976,0,0,4
1085,26,1976,0,0,5
1086,27,1976,0,0,0
1087,27,1976,3,3,1
1088,27,1976,4,1,2
1089,27,1976,8,5,3
1090,27,1976,0,0,4
1091,27,1976,0,0,5
1092,28,1976,1,1,0
1093,28,1976,7,3,1
1094,28,1976,10,6,2
1095,28,1976,7,4,3
1096,28,1976,0,0,4
1097,28,1976,0,0,5
1098,31,1976,0,0,0
1099,31,1976,7,5,1
1100,31,1976,12,10,2
1101,31,1976,11,4,3
1102,31,1976,0,0,4
1103,31,1976,0,0,5
1104,0,1977,0,0,0
1105,0,1977,4,1,1
1106,0,1977,5,5,2
1107,0,1977,7,4,3
1108,0,1977,0,0,4
1109,0,1977,0,0,5
1110,1,1977,0,0,0
1111,1,1977,9,6,1
1112,1,1977,10,6,2
1113,1,1977,6,2,3
1114,1,1977,0,0,4
1115,1,1977,0,0,5
1116,2,1977,1,1,0
1117,2,1977,11,10,1
1118,2,1977,8,4,2
1119,2,1977,6,4,3
1120,2,1977,0,0,4
1121,2,1977,0,0,5
1122,3,1977,0,0,0
1123,3,1977,4,3,1
1124,3,1977,5,3,2
1125,3,1977,7,3,3
1126,3,1977,0,0,4
1127,3,1977,0,0,5
1128,4,1977,0,0,0
1129,4,1977,4,3,1
1130,4,1977,10,7,2
1131,4,1977,5,3,3
1132,4,1977,0,0,4
1133,4,1977,0,0,5
1134,5,1977,0,0,0
1135,5,1977,6,6,1
1136,5,1977,8,6,2
1137,5,1977,9,5,3
1138,5,1977,0,0,4
1139,5,1977,0,0,5
1140,6,1977,1,1,0
1141,6,1977,6,5,1
1142,6,1977,4,1,2
1143,6,1977,5,2,3
1144,6,1977,0,0,4
1145,6,1977,0,0,5
1146,7,1977,0,0,0
1147,7,1977,2,2,1
1148,7,1977,5,3,2
1149,7,1977,8,2,3
1150,7,1977,0,0,4
1151,7,1977,0,0,5
1152,8,1977,0,0,0
1153,8,1977,5,5,1
1154,8,1977,9,6,2
1155,8,1977,8,6,3
1156,8,1977,0,0,4
1157,8,1977,0,0,5
1158,9,1977,0,0,0
1159,9,1977,6,6,1
1160,9,1977,5,2,2
1161,9,1977,5,0,3
1162,9,1977,0,0,4
1163,9,1977,0,0,5
1164,10,1977,0,0,0
1165,10,1977,8,5,1
1166,10,1977,7,5,2
1167,10,1977,10,7,3
1168,10,1977,0,0,4
1169,10,1977,0,0,5
1170,12,1977,2,2,0
1171,12,1977,7,5,1
1172,12,1977,8,4,2
1173,12,1977,11,6,3
1174,12,1977,0,0,4
1175,12,1977,0,0,5
1176,13,1977,0,0,0
1177,13,1977,4,3,1
1178,13,1977,7,5,2
1179,13,1977,9,2,3
1180,13,1977,0,0,4
1181,13,1977,0,0,5
1182,14,1977,1,0,0
1183,14,1977,2,2,1
1184,14,1977,9,3,2
1185,14,1977,3,2,3
1186,14,1977,0,0,4
1187,14,1977,0,0,5
1188,15,1977,0,0,0
1189,15,1977,7,6,1
1190,15,1977,12,5,2
1191,15,1977,9,2,3
1192,15,1977,0,0,4
1193,15,1977,0,0,5
1194,16,1977,1,1,0
1195,16,1977,8,7,1
1196,16,1977,5,3,2
1197,16,1977,6,2,3
1198,16,1977,0,0,4
1199,16,1977,0,0,5
1200,18,1977,1,0,0
1201,18,1977,8,7,1
1202,18,1977,8,6,2
1203,18,1977,6,2,3
1204,18,1977,0,0,4
1205,18,1977,0,0,5
1206,19,1977,0,0,0
1207,19,1977,5,2,1
1208,19,1977,7,3,2
1209,19,1977,7,3,3
1210,19,1977,0,0,4
1211,19,1977,0,0,5
1212,30,1977,1,1,0
1213,30,1977,10,8,1
1214,30,1977,8,6,2
1215,30,1977,5,1,3
1216,30,1977,0,0,4
1217,30,1977,0,0,5
1218,20,1977,2,2,0
1219,20,1977,3,2,1
1220,20,1977,8,4,2
1221,20,1977,6,5,3
1222,20,1977,0,0,4
1223,20,1977,0,0,5
1224,22,1977,1,1,0
1225,22,1977,6,5,1
1226,22,1977,10,8,2
1227,22,1977,4,1,3
1228,22,1977,0,0,4
1229,22,1977,0,0,5
1230,23,1977,1,1,0
1231,23,1977,8,7,1
1232,23,1977,10,7,2
1233,23,1977,8,5,3
1234,23,1977,0,0,4
1235,23,1977,0,0,5
1236,24,1977,1,1,0
1237,24,1977,11,10,1
1238,24,1977,6,5,2
1239,24,1977,10,2,3
1240,24,1977,0,0,4
1241,24,1977,0,0,5
1242,11,1977,1,1,0
1243,11,1977,3,3,1
1244,11,1977,5,4,2
1245,11,1977,22,9,3
1246,11,1977,0,0,4
1247,11,1977,0,0,5
1248,26,1977,0,0,0
1249,26,1977,4,3,1
1250,26,1977,3,2,2
1251,26,1977,2,0,3
1252,26,1977,0,0,4
1253,26,1977,0,0,5
1254,27,1977,2,1,0
1255,27,1977,3,2,1
1256,27,1977,4,2,2
1257,27,1977,4,3,3
1258,27,1977,0,0,4
1259,27,1977,0,0,5
1260,28,1977,0,0,0
1261,28,1977,5,4,1
1262,28,1977,2,2,2
1263,28,1977,6,3,3
1264,28,1977,0,0,4
1265,28,1977,0,0,5
1266,31,1977,0,0,0
1267,31,1977,7,3,1
1268,31,1977,6,4,2
1269,31,1977,4,1,3
1270,31,1977,0,0,4
1271,31,1977,0,0,5
1272,0,1978,2,2,0
1273,0,1978,5,5,1
1274,0,1978,10,4,2
1275,0,1978,5,4,3
1276,0,1978,0,0,4
1277,0,1978,0,0,5
1278,1,1978,0,0,0
1279,1,1978,7,7,1
1280,1,1978,11,9,2
1281,1,1978,4,1,3
1282,1,1978,0,0,4
1283,1,1978,0,0,5
1284,2,1978,0,0,0
1285,2,1978,7,5,1
1286,2,1978,8,4,2
1287,2,1978,12,6,3
1288,2,1978,0,0,4
1289,2,1978,0,0,5
1290,3,1978,0,0,0
1291,3,1978,5,5,1
1292,3,1978,5,4,2
1293,3,1978,3,1,3
1294,3,1978,0,0,4
1295,3,1978,0,0,5
1296,4,1978,1,1,0
1297,4,1978,4,3,1
1298,4,1978,7,3,2
1299,4,1978,8,4,3
1300,4,1978,0,0,4
1301,4,1978,0,0,5
1302,5,1978,2,1,0
1303,5,1978,7,6,1
1304,5,1978,5,2,2
1305,5,1978,12,10,3
1306,5,1978,0,0,4
1307,5,1978,0,0,5
1308,6,1978,0,0,0
1309,6,1978,6,6,1
1310,6,1978,7,3,2
1311,6,1978,10,5,3
1312,6,1978,0,0,4
1313,6,1978,0,0,5
1314,7,1978,0,0,0
1315,7,1978,5,4,1
1316,7,1978,7,4,2
1317,7,1978,10,3,3
1318,7,1978,0,0,4
1319,7,1978,0,0,5
1320,8,1978,2,2,0
1321,8,1978,10,9,1
1322,8,1978,6,4,2
1323,8,1978,4,3,3
1324,8,1978,0,0,4
1325,8,1978,0,0,5
1326,9,1978,1,1,0
1327,9,1978,10,8,1
1328,9,1978,9,6,2
1329,9,1978,7,5,3
1330,9,1978,0,0,4
1331,9,1978,0,0,5
1332,10,1978,0,0,0
1333,10,1978,5,5,1
1334,10,1978,6,2,2
1335,10,1978,6,1,3
1336,10,1978,0,0,4
1337,10,1978,0,0,5
1338,12,1978,3,2,0
1339,12,1978,8,8,1
1340,12,1978,5,3,2
1341,12,1978,10,3,3
1342,12,1978,0,0,4
1343,12,1978,0,0,5
1344,13,1978,0,0,0
1345,13,1978,5,4,1
1346,13,1978,11,10,2
1347,13,1978,7,5,3
1348,13,1978,0,0,4
1349,13,1978,0,0,5
1350,14,1978,0,0,0
1351,14,1978,5,5,1
1352,14,1978,7,3,2
1353,14,1978,4,0,3
1354,14,1978,0,0,4
1355,14,1978,0,0,5
1356,15,1978,0,0,0
1357,15,1978,9,8,1
1358,15,1978,14,7,2
1359,15,1978,3,1,3
1360,15,1978,0,0,4
1361,15,1978,0,0,5
1362,16,1978,0,0,0
1363,16,1978,12,9,1
1364,16,1978,8,5,2
1365,16,1978,6,5,3
1366,16,1978,0,0,4
1367,16,1978,0,0,5
1368,18,1978,2,2,0
1369,18,1978,5,5,1
1370,18,1978,12,9,2
1371,18,1978,9,6,3
1372,18,1978,0,0,4
1373,18,1978,0,0,5
1374,19,1978,3,3,0
1375,19,1978,7,7,1
1376,19,1978,8,6,2
1377,19,1978,9,4,3
1378,19,1978,0,0,4
1379,19,1978,0,0,5
1380,30,1978,2,2,0
1381,30,1978,3,2,1
1382,30,1978,9,7,2
1383,30,1978,4,3,3
1384,30,1978,0,0,4
1385,30,1978,0,0,5
1386,20,1978,2,2,0
1387,20,1978,5,3,1
1388,20,1978,5,2,2
1389,20,1978,6,4,3
1390,20,1978,0,0,4
1391,20,1978,0,0,5
1392,22,1978,1,1,0
1393,22,1978,5,4,1
1394,22,1978,11,5,2
1395,22,1978,7,2,3
1396,22,1978,0,0,4
1397,22,1978,0,0,5
1398,23,1978,0,0,0
1399,23,1978,8,5,1
1400,23,1978,7,5,2
1401,23,1978,5,2,3
1402,23,1978,0,0,4
1403,23,1978,0,0,5
1404,24,1978,2,2,0
1405,24,1978,15,13,1
1406,24,1978,12,8,2
1407,24,1978,13,6,3
1408,24,1978,0,0,4
1409,24,1978,0,0,5
1410,11,1978,0,0,0
1411,11,1978,4,4,1
1412,11,1978,7,5,2
1413,11,1978,13,8,3
1414,11,1978,0,0,4
1415,11,1978,0,0,5
1416,26,1978,1,1,0
1417,26,1978,9,5,1
1418,26,1978,6,5,2
1419,26,1978,5,0,3
1420,26,1978,0,0,4
1421,26,1978,0,0,5
1422,27,1978,2,2,0
1423,27,1978,1,1,1
1424,27,1978,6,5,2
1425,27,1978,11,5,3
1426,27,1978,0,0,4
1427,27,1978,0,0,5
1428,28,1978,1,1,0
1429,28,1978,6,5,1
1430,28,1978,9,3,2
1431,28,1978,8,3,3
1432,28,1978,0,0,4
1433,28,1978,0,0,5
1434,31,1978,1,1,0
1435,31,1978,5,4,1
1436,31,1978,5,3,2
1437,31,1978,8,4,3
1438,31,1978,0,0,4
1439,31,1978,0,0,5
1440,0,1979,2,2,0
1441,0,1979,7,6,1
1442,0,1979,8,7,2
1443,0,1979,7,5,3
1444,0,1979,0,0,4
1445,0,1979,0,0,5
1446,1,1979,1,1,0
1447,1,1979,7,4,1
1448,1,1979,11,9,2
1449,1,1979,7,2,3
1450,1,1979,0,0,4
1451,1,1979,0,0,5
1452,2,1979,0,0,0
1453,2,1979,6,4,1
1454,2,1979,7,3,2
1455,2,1979,8,4,3
1456,2,1979,0,0,4
1457,2,1979,0,0,5
1458,3,1979,1,1,0
1459,3,1979,8,8,1
1460,3,1979,12,8,2
1461,3,1979,12,4,3
1462,3,1979,0,0,4
1463,3,1979,0,0,5
1464,4,1979,1,1,0
1465,4,1979,9,7,1
1466,4,1979,8,4,2
1467,4,1979,3,1,3
1468,4,1979,0,0,4
1469,4,1979,0,0,5
1470,5,1979,0,0,0
1471,5,1979,6,5,1
1472,5,1979,12,8,2
1473,5,1979,8,3,3
1474,5,1979,0,0,4
1475,5,1979,0,0,5
1476,6,1979,1,1,0
1477,6,1979,4,3,1
1478,6,1979,9,5,2
1479,6,1979,5,2,3
1480,6,1979,0,0,4
1481,6,1979,0,0,5
1482,7,1979,0,0,0
1483,7,1979,7,7,1
1484,7,1979,5,1,2
1485,7,1979,12,3,3
1486,7,1979,0,0,4
1487,7,1979,0,0,5
1488,8,1979,0,0,0
1489,8,1979,8,7,1
1490,8,1979,9,7,2
1491,8,1979,6,2,3
1492,8,1979,0,0,4
1493,8,1979,0,0,5
1494,9,1979,1,0,0
1495,9,1979,6,4,1
1496,9,1979,4,3,2
1497,9,1979,10,5,3
1498,9,1979,0,0,4
1499,9,1979,0,0,5
1500,10,1979,1,0,0
1501,10,1979,10,7,1
1502,10,1979,8,5,2
1503,10,1979,9,2,3
1504,10,1979,0,0,4
1505,10,1979,0,0,5
1506,12,1979,0,0,0
1507,12,1979,7,7,1
1508,12,1979,11,7,2
1509,12,1979,8,3,3
1510,12,1979,0,0,4
1511,12,1979,0,0,5
1512,13,1979,0,0,0
1513,13,1979,8,8,1
1514,13,1979,14,9,2
1515,13,1979,4,2,3
1516,13,1979,0,0,4
1517,13,1979,0,0,5
1518,14,1979,1,1,0
1519,14,1979,5,5,1
1520,14,1979,8,7,2
1521,14,1979,10,7,3
1522,14,1979,0,0,4
1523,14,1979,0,0,5
1524,15,1979,0,0,0
1525,15,1979,11,9,1
1526,15,1979,6,1,2
1527,15,1979,7,3,3
1528,15,1979,0,0,4
1529,15,1979,0,0,5
1530,16,1979,0,0,0
1531,16,1979,3,3,1
1532,16,1979,3,2,2
1533,16,1979,11,4,3
1534,16,1979,0,0,4
1535,16,1979,0,0,5
1536,18,1979,2,1,0
1537,18,1979,7,6,1
1538,18,1979,14,8,2
1539,18,1979,7,1,3
1540,18,1979,0,0,4
1541,18,1979,0,0,5
1542,19,1979,0,0,0
1543,19,1979,4,4,1
1544,19,1979,4,4,2
1545,19,1979,8,2,3
1546,19,1979,0,0,4
1547,19,1979,0,0,5
1548,30,1979,0,0,0
1549,30,1979,7,7,1
1550,30,1979,6,5,2
1551,30,1979,10,7,3
1552,30,1979,0,0,4
1553,30,1979,0,0,5
1554,20,1979,0,0,0
1555,20,1979,5,4,1
1556,20,1979,8,5,2
1557,20,1979,6,3,3
1558,20,1979,0,0,4
1559,20,1979,0,0,5
1560,22,1979,0,0,0
1561,22,1979,6,6,1
1562,22,1979,13,11,2
1563,22,1979,14,6,3
1564,22,1979,0,0,4
1565,22,1979,0,0,5
1566,23,1979,2,1,0
1567,23,1979,7,7,1
1568,23,1979,10,7,2
1569,23,1979,7,3,3
1570,23,1979,0,0,4
1571,23,1979,0,0,5
1572,24,1979,1,1,0
1573,24,1979,5,5,1
1574,24,1979,6,2,2
1575,24,1979,12,5,3
1576,24,1979,0,0,4
1577,24,1979,0,0,5
1578,11,1979,2,2,0
1579,11,1979,5,5,1
1580,11,1979,9,8,2
1581,11,1979,14,9,3
1582,11,1979,0,0,4
1583,11,1979,0,0,5
1584,26,1979,2,1,0
1585,26,1979,7,7,1
1586,26,1979,6,5,2
1587,26,1979,6,3,3
1588,26,1979,0,0,4
1589,26,1979,0,0,5
1590,27,1979,1,1,0
1591,27,1979,8,7,1
1592,27,1979,6,5,2
1593,27,1979,7,6,3
1594,27,1979,0,0,4
1595,27,1979,0,0,5
1596,28,1979,0,0,0
1597,28,1979,6,6,1
1598,28,1979,11,6,2
1599,28,1979,12,6,3
1600,28,1979,0,0,4
1601,28,1979,0,0,5
1602,31,1979,0,0,0
1603,31,1979,5,3,1
1604,31,1979,7,5,2
1605,31,1979,10,5,3
1606,31,1979,0,0,4
1607,31,1979,0,0,5
1608,0,1980,1,1,0
1609,0,1980,2,2,1
1610,0,1980,9,8,2
1611,0,1980,5,4,3
1612,0,1980,0,0,4
1613,0,1980,0,0,5
1614,1,1980,1,1,0
1615,1,1980,5,5,1
1616,1,1980,8,4,2
1617,1,1980,4,3,3
1618,1,1980,0,0,4
1619,1,1980,0,0,5
1620,2,1980,0,0,0
1621,2,1980,9,9,1
1622,2,1980,11,4,2
1623,2,1980,8,2,3
1624,2,1980,0,0,4
1625,2,1980,0,0,5
1626,3,1980,0,0,0
1627,3,1980,4,4,1
1628,3,1980,9,4,2
1629,3,1980,9,5,3
1630,3,1980,0,0,4
1631,3,1980,0,0,5
1632,4,1980,2,2,0
1633,4,1980,5,5,1
1634,4,1980,5,4,2
1635,4,1980,14,10,3
1636,4,1980,0,0,4
1637,4,1980,0,0,5
1638,5,1980,0,0,0
1639,5,1980,7,6,1
1640,5,1980,7,5,2
1641,5,1980,9,5,3
1642,5,1980,0,0,4
1643,5,1980,0,0,5
1644,6,1980,1,1,0
1645,6,1980,8,7,1
1646,6,1980,9,7,2
1647,6,1980,5,1,3
1648,6,1980,0,0,4
1649,6,1980,0,0,5
1650,7,1980,0,0,0
1651,7,1980,5,4,1
1652,7,1980,8,5,2
1653,7,1980,10,5,3
1654,7,1980,0,0,4
1655,7,1980,0,0,5
1656,8,1980,0,0,0
1657,8,1980,8,7,1
1658,8,1980,12,8,2
1659,8,1980,10,6,3
1660,8,1980,0,0,4
1661,8,1980,0,0,5
1662,9,1980,0,0,0
1663,9,1980,6,6,1
1664,9,1980,9,7,2
1665,9,1980,4,3,3
1666,9,1980,0,0,4
1667,9,1980,0,0,5
1668,10,1980,0,0,0
1669,10,1980,6,5,1
1670,10,1980,8,3,2
1671,10,1980,7,4,3
1672,10,1980,0,0,4
1673,10,1980,0,0,5
1674,12,1980,1,1,0
1675,12,1980,4,3,1
1676,12,1980,6,6,2
1677,12,1980,3,0,3
1678,12,1980,0,0,4
1679,12,1980,0,0,5
1680,13,1980,0,0,0
1681,13,1980,10,9,1
1682,13,1980,5,3,2
1683,13,1980,5,2,3
1684,13,1980,0,0,4
1685,13,1980,0,0,5
1686,14,1980,4,4,0
1687,14,1980,5,2,1
1688,14,1980,11,7,2
1689,14,1980,8,2,3
1690,14,1980,0,0,4
1691,14,1980,0,0,5
1692,15,1980,2,2,0
1693,15,1980,8,8,1
1694,15,1980,7,4,2
1695,15,1980,8,4,3
1696,15,1980,0,0,4
1697,15,1980,0,0,5
1698,16,1980,0,0,0
1699,16,1980,6,5,1
1700,16,1980,6,4,2
1701,16,1980,6,5,3
1702,16,1980,0,0,4
1703,16,1980,0,0,5
1704,18,1980,0,0,0
1705,18,1980,4,4,1
1706,18,1980,9,4,2
1707,18,1980,8,6,3
1708,18,1980,0,0,4
1709,18,1980,0,0,5
1710,19,1980,1,0,0
1711,19,1980,9,9,1
1712,19,1980,13,10,2
1713,19,1980,15,7,3
1714,19,1980,0,0,4
1715,19,1980,0,0,5
1716,30,1980,1,1,0
1717,30,1980,10,8,1
1718,30,1980,8,7,2
1719,30,1980,6,4,3
1720,30,1980,0,0,4
1721,30,1980,0,0,5
1722,20,1980,0,0,0
1723,20,1980,3,2,1
1724,20,1980,8,5,2
1725,20,1980,7,3,3
1726,20,1980,0,0,4
1727,20,1980,0,0,5
1728,22,1980,2,2,0
1729,22,1980,11,11,1
1730,22,1980,14,10,2
1731,22,1980,7,3,3
1732,22,1980,0,0,4
1733,22,1980,0,0,5
1734,23,1980,0,0,0
1735,23,1980,6,4,1
1736,23,1980,12,9,2
1737,23,1980,13,6,3
1738,23,1980,0,0,4
1739,23,1980,0,0,5
1740,24,1980,1,1,0
1741,24,1980,12,11,1
1742,24,1980,5,2,2
1743,24,1980,9,2,3
1744,24,1980,0,0,4
1745,24,1980,0,0,5
1746,11,1980,0,0,0
1747,11,1980,4,3,1
1748,11,1980,6,5,2
1749,11,1980,12,7,3
1750,11,1980,0,0,4
1751,11,1980,0,0,5
1752,26,1980,0,0,0
1753,26,1980,3,2,1
1754,26,1980,10,7,2
1755,26,1980,8,3,3
1756,26,1980,0,0,4
1757,26,1980,0,0,5
1758,27,1980,1,1,0
1759,27,1980,6,6,1
1760,27,1980,9,8,2
1761,27,1980,10,4,3
1762,27,1980,0,0,4
1763,27,1980,0,0,5
1764,28,1980,2,2,0
1765,28,1980,9,8,1
1766,28,1980,10,7,2
1767,28,1980,6,2,3
1768,28,1980,0,0,4
1769,28,1980,0,0,5
1770,31,1980,1,1,0
1771,31,1980,6,6,1
1772,31,1980,10,8,2
1773,31,1980,9,1,3
1774,31,1980,0,0,4
1775,31,1980,0,0,5
1776,0,1981,2,2,0
1777,0,1981,9,7,1
1778,0,1981,8,4,2
1779,0,1981,10,6,3
1780,0,1981,0,0,4
1781,0,1981,0,0,5
1782,1,1981,1,0,0
1783,1,1981,10,7,1
1784,1,1981,5,3,2
1785,1,1981,7,2,3
1786,1,1981,0,0,4
1787,1,1981,0,0,5
1788,2,1981,0,0,0
1789,2,1981,11,9,1
1790,2,1981,9,7,2
1791,2,1981,11,5,3
1792,2,1981,0,0,4
1793,2,1981,0,0,5
1794,3,1981,0,0,0
1795,3,1981,6,4,1
1796,3,1981,7,5,2
1797,3,1981,10,5,3
1798,3,1981,0,0,4
1799,3,1981,0,0,5
1800,4,1981,0,0,0
1801,4,1981,9,6,1
1802,4,1981,11,5,2
1803,4,1981,8,6,3
1804,4,1981,0,0,4
1805,4,1981,0,0,5
1806,5,1981,3,3,0
1807,5,1981,8,7,1
1808,5,1981,15,7,2
1809,5,1981,3,0,3
1810,5,1981,0,0,4
1811,5,1981,0,0,5
1812,6,1981,0,0,0
1813,6,1981,7,5,1
1814,6,1981,6,4,2
1815,6,1981,13,6,3
1816,6,1981,0,0,4
1817,6,1981,0,0,5
1818,7,1981,2,2,0
1819,7,1981,8,8,1
1820,7,1981,6,4,2
1821,7,1981,11,5,3
1822,7,1981,0,0,4
1823,7,1981,0,0,5
1824,8,1981,2,2,0
1825,8,1981,7,7,1
1826,8,1981,8,5,2
1827,8,1981,4,3,3
1828,8,1981,0,0,4
1829,8,1981,0,0,5
1830,9,1981,0,0,0
1831,9,1981,5,5,1
1832,9,1981,15,13,2
1833,9,1981,9,7,3
1834,9,1981,0,0,4
1835,9,1981,0,0,5
1836,10,1981,2,2,0
1837,10,1981,3,2,1
1838,10,1981,5,3,2
1839,10,1981,7,3,3
1840,10,1981,0,0,4
1841,10,1981,0,0,5
1842,12,1981,1,1,0
1843,12,1981,11,11,1
1844,12,1981,9,8,2
1845,12,1981,12,7,3
1846,12,1981,0,0,4
1847,12,1981,0,0,5
1848,13,1981,0,0,0
1849,13,1981,9,9,1
1850,13,1981,12,11,2
1851,13,1981,10,4,3
1852,13,1981,0,0,4
1853,13,1981,0,0,5
1854,14,1981,0,0,0
1855,14,1981,5,5,1
1856,14,1981,9,7,2
1857,14,1981,13,7,3
1858,14,1981,0,0,4
1859,14,1981,0,0,5
1860,15,1981,2,1,0
1861,15,1981,7,7,1
1862,15,1981,12,8,2
1863,15,1981,11,5,3
1864,15,1981,0,0,4
1865,15,1981,0,0,5
1866,16,1981,1,1,0
1867,16,1981,9,7,1
1868,16,1981,9,7,2
1869,16,1981,11,6,3
1870,16,1981,0,0,4
1871,16,1981,0,0,5
1872,18,1981,0,0,0
1873,18,1981,13,11,1
1874,18,1981,8,6,2
1875,18,1981,12,8,3
1876,18,1981,0,0,4
1877,18,1981,0,0,5
1878,19,1981,1,1,0
1879,19,1981,5,5,1
1880,19,1981,14,9,2
1881,19,1981,11,7,3
1882,19,1981,0,0,4
1883,19,1981,0,0,5
1884,30,1981,0,0,0
1885,30,1981,4,3,1
1886,30,1981,4,4,2
1887,30,1981,13,7,3
1888,30,1981,0,0,4
1889,30,1981,0,0,5
1890,20,1981,2,2,0
1891,20,1981,8,7,1
1892,20,1981,9,9,2
1893,20,1981,3,2,3
1894,20,1981,0,0,4
1895,20,1981,0,0,5
1896,22,1981,0,0,0
1897,22,1981,7,7,1
1898,22,1981,6,2,2
1899,22,1981,7,5,3
1900,22,1981,0,0,4
1901,22,1981,0,0,5
1902,23,1981,0,0,0
1903,23,1981,8,6,1
1904,23,1981,4,2,2
1905,23,1981,7,3,3
1906,23,1981,0,0,4
1907,23,1981,0,0,5
1908,24,1981,0,0,0
1909,24,1981,9,6,1
1910,24,1981,6,5,2
1911,24,1981,11,6,3
1912,24,1981,0,0,4
1913,24,1981,0,0,5
1914,11,1981,1,1,0
1915,11,1981,8,7,1
1916,11,1981,8,6,2
1917,11,1981,12,5,3
1918,11,1981,0,0,4
1919,11,1981,0,0,5
1920,26,1981,0,0,0
1921,26,1981,5,5,1
1922,26,1981,9,3,2
1923,26,1981,10,5,3
1924,26,1981,0,0,4
1925,26,1981,0,0,5
1926,27,1981,0,0,0
1927,27,1981,9,9,1
1928,27,1981,4,3,2
1929,27,1981,9,2,3
1930,27,1981,0,0,4
1931,27,1981,0,0,5
1932,28,1981,3,3,0
1933,28,1981,6,5,1
1934,28,1981,2,1,2
1935,28,1981,5,3,3
1936,28,1981,0,0,4
1937,28,1981,0,0,5
1938,31,1981,1,1,0
1939,31,1981,6,5,1
1940,31,1981,12,11,2
1941,31,1981,6,4,3
1942,31,1981,0,0,4
1943,31,1981,0,0,5
1944,0,1982,0,0,0
1945,0,1982,3,1,1
1946,0,1982,6,5,2
1947,0,1982,7,6,3
1948,0,1982,0,0,4
1949,0,1982,0,0,5
1950,1,1982,2,2,0
1951,1,1982,0,0,1
1952,1,1982,6,1,2
1953,1,1982,7,5,3
1954,1,1982,0,0,4
1955,1,1982,0,0,5
1956,2,1982,2,2,0
1957,2,1982,3,3,1
1958,2,1982,6,5,2
1959,2,1982,5,3,3
1960,2,1982,0,0,4
1961,2,1982,0,0,5
1962,3,1982,1,1,0
1963,3,1982,4,2,1
1964,3,1982,4,2,2
1965,3,1982,9,4,3
1966,3,1982,0,0,4
1967,3,1982,0,0,5
1968,4,1982,2,2,0
1969,4,1982,3,3,1
1970,4,1982,4,3,2
1971,4,1982,4,3,3
1972,4,1982,0,0,4
1973,4,1982,0,0,5
1974,5,1982,1,1,0
1975,5,1982,4,3,1
1976,5,1982,3,1,2
1977,5,1982,7,2,3
1978,5,1982,0,0,4
1979,5,1982,0,0,5
1980,6,1982,0,0,0
1981,6,1982,11,10,1
1982,6,1982,6,5,2
1983,6,1982,3,1,3
1984,6,1982,0,0,4
1985,6,1982,0,0,5
1986,7,1982,1,1,0
1987,7,1982,3,2,1
1988,7,1982,3,3,2
1989,7,1982,6,2,3
1990,7,1982,0,0,4
1991,7,1982,0,0,5
1992,8,1982,2,2,0
1993,8,1982,7,6,1
1994,8,1982,1,0,2
1995,8,1982,7,7,3
1996,8,1982,0,0,4
1997,8,1982,0,0,5
1998,9,1982,2,2,0
1999,9,1982,4,4,1
2000,9,1982,5,5,2
2001,9,1982,10,8,3
2002,9,1982,0,0,4
2003,9,1982,0,0,5
2004,10,1982,0,0,0
2005,10,1982,2,1,1
2006,10,1982,8,3,2
2007,10,1982,6,4,3
2008,10,1982,0,0,4
2009,10,1982,0,0,5
2010,12,1982,1,1,0
2011,12,1982,3,3,1
2012,12,1982,4,3,2
2013,12,1982,4,2,3
2014,12,1982,0,0,4
2015,12,1982,0,0,5
2016,13,1982,0,0,0
2017,13,1982,9,8,1
2018,13,1982,5,4,2
2019,13,1982,5,3,3
2020,13,1982,0,0,4
2021,13,1982,0,0,5
2022,14,1982,0,0,0
2023,14,1982,1,1,1
2024,14,1982,1,1,2
2025,14,1982,5,4,3
2026,14,1982,0,0,4
2027,14,1982,0,0,5
2028,15,1982,0,0,0
2029,15,1982,6,6,1
2030,15,1982,3,0,2
2031,15,1982,3,2,3
2032,15,1982,0,0,4
2033,15,1982,0,0,5
2034,16,1982,0,0,0
2035,16,1982,5,5,1
2036,16,1982,7,5,2
2037,16,1982,8,2,3
2038,16,1982,0,0,4
2039,16,1982,0,0,5
2040,18,1982,1,1,0
2041,18,1982,5,3,1
2042,18,1982,5,4,2
2043,18,1982,6,3,3
2044,18,1982,0,0,4
2045,18,1982,0,0,5
2046,19,1982,0,0,0
2047,19,1982,6,6,1
2048,19,1982,5,5,2
2049,19,1982,6,5,3
2050,19,1982,0,0,4
2051,19,1982,0,0,5
2052,30,1982,0,0,0
2053,30,1982,1,1,1
2054,30,1982,3,3,2
2055,30,1982,1,0,3
2056,30,1982,0,0,4
2057,30,1982,0,0,5
2058,20,1982,1,1,0
2059,20,1982,5,4,1
2060,20,1982,5,5,2
2061,20,1982,6,3,3
2062,20,1982,0,0,4
2063,20,1982,0,0,5
