id,team_id,year,playtype_id,att,cmp,yds,1st,td_allowed,sack
2985,31,2020,0,541,358,4141,208,30,23
2986,0,2020,1,430,0,1703,102,12,0
2987,1,2020,1,438,0,1814,104,11,0
2988,2,2020,1,463,0,2368,126,13,0
2989,3,2020,1,414,0,1914,125,21,0
2990,4,2020,1,434,0,2080,106,22,0
2991,5,2020,1,412,0,1773,116,16,0
2992,6,2020,1,358,0,1289,78,10,0
2993,7,2020,1,436,0,2008,118,13,0
2994,8,2020,1,427,0,1917,112,17,0
2995,9,2020,1,433,0,1954,113,14,0
2996,10,2020,1,390,0,1448,94,16,0
2997,12,2020,1,510,0,2541,142,20,0
2998,13,2020,1,412,0,1862,113,17,0
2999,14,2020,1,481,0,2012,98,20,0
3000,15,2020,1,380,0,1677,97,15,0
3001,11,2020,1,428,0,1805,100,14,0
3002,16,2020,1,432,0,1782,115,14,0
3003,17,2020,1,517,0,2452,140,23,0
3004,18,2020,1,445,0,1792,100,16,0
3005,19,2020,1,487,0,2158,127,27,0
3006,20,2020,1,397,0,1805,119,16,0
3007,21,2020,1,408,0,1936,114,17,0
3008,22,2020,1,464,0,2103,131,17,0
3009,23,2020,1,438,0,2013,114,24,0
3010,24,2020,1,388,0,1460,91,12,0
3011,25,2020,1,382,0,1740,96,12,0
3012,26,2020,1,390,0,1502,85,11,0
3013,27,2020,1,392,0,1529,97,18,0
3014,28,2020,1,414,0,1783,94,13,0
3015,29,2020,1,493,0,2564,145,24,0
3016,30,2020,1,427,0,1933,113,18,0
3017,31,2020,1,472,0,2151,136,19,0
3018,0,2021,0,545,372,3510,180,25,48
3019,1,2021,0,477,314,3257,170,31,49
3020,2,2021,0,626,420,4222,213,26,42
3021,3,2021,0,530,297,2771,138,12,42
3022,4,2021,0,562,341,3652,192,22,36
3023,5,2021,0,576,367,3439,184,29,43
3024,6,2021,0,680,445,4062,214,26,47
3025,7,2021,0,561,367,3645,192,30,41
3026,8,2021,0,559,357,3761,199,27,35
3027,9,2021,0,610,401,4273,209,27,31
3028,10,2021,0,597,390,3980,213,32,33
3029,12,2021,0,612,364,4049,191,24,41
3030,13,2021,0,608,373,3871,199,23,48
3031,14,2021,0,589,409,3756,208,28,29
3032,15,2021,0,577,391,3952,214,31,18
3033,11,2021,0,597,400,4333,220,34,38
3034,16,2021,0,611,402,3839,216,27,34
3035,17,2021,0,543,377,3875,198,24,32
3036,18,2021,0,587,401,4409,234,28,33
3037,19,2021,0,544,359,4160,211,31,30
3038,20,2021,0,603,379,3724,194,31,39
3039,21,2021,0,515,337,3266,170,26,39
3040,22,2021,0,538,319,3181,176,21,36
3041,23,2021,0,606,400,3789,202,29,35
3042,24,2021,0,625,416,4109,214,17,50
3043,25,2021,0,621,397,4742,232,31,34
3044,26,2021,0,592,369,3821,185,20,46
3045,27,2021,0,658,443,4513,240,24,34
3046,28,2021,0,563,355,3656,186,24,55
3047,29,2021,0,546,363,4117,218,27,32
3048,30,2021,0,628,395,4169,204,24,43
3049,31,2021,0,626,401,4300,224,29,51
3050,0,2021,1,439,0,1760,97,17,0
3051,1,2021,1,483,0,2127,116,14,0
3052,2,2021,1,407,0,1742,107,15,0
3053,3,2021,1,442,0,1866,108,19,0
3054,4,2021,1,441,0,1892,99,9,0
3055,5,2021,1,437,0,1857,108,13,0
3056,6,2021,1,366,0,1573,94,11,0
3057,7,2021,1,426,0,1952,109,10,0
3058,8,2021,1,509,0,2361,144,22,0
3059,9,2021,1,419,0,1999,121,15,0
3060,10,2021,1,420,0,1854,101,10,0
3061,12,2021,1,429,0,1918,99,13,0
3062,13,2021,1,425,0,1867,106,16,0
3063,14,2021,1,458,0,1834,115,18,0
3064,15,2021,1,519,0,2242,143,19,0
3065,11,2021,1,430,0,1775,101,14,0
3066,16,2021,1,492,0,2193,126,15,0
3067,17,2021,1,493,0,2127,124,22,0
3068,18,2021,1,525,0,2351,129,28,0
3069,19,2021,1,518,0,2296,135,19,0
3070,20,2021,1,395,0,1855,120,13,0
3071,21,2021,1,474,0,1935,112,16,0
3072,22,2021,1,464,0,2103,111,9,0
3073,23,2021,1,462,0,1943,109,18,0
3074,24,2021,1,443,0,1754,111,18,0
3075,25,2021,1,378,0,1436,81,13,0
3076,26,2021,1,426,0,1589,84,12,0
3077,27,2021,1,509,0,1932,124,16,0
3078,28,2021,1,498,0,2483,144,17,0
3079,29,2021,1,523,0,2418,135,25,0
3080,30,2021,1,368,0,1438,90,14,0
3081,31,2021,1,475,0,2222,131,15,0
3082,0,2022,0,593,389,3789,188,20,44
3083,1,2022,0,481,323,3716,184,22,20
3084,2,2022,0,559,329,3665,173,17,30
3085,3,2022,0,570,362,3433,181,21,40
3086,4,2022,0,605,392,3574,180,20,36
3087,5,2022,0,519,315,3336,166,20,34
3088,6,2022,0,570,364,3461,186,29,45
3089,7,2022,0,593,414,3915,218,29,36
3090,8,2022,0,505,310,3406,175,24,40
3091,9,2022,0,619,408,3756,207,33,55
3092,10,2022,0,537,365,3569,184,25,44
3093,11,2022,0,514,308,3252,155,26,43
3094,12,2022,0,550,345,3415,174,23,54
3095,13,2022,0,624,416,3992,200,27,40
3096,14,2022,0,556,350,3057,186,22,70
3097,15,2022,0,561,372,3942,200,26,21
3098,16,2022,0,568,349,3638,200,21,41
3099,17,2022,0,601,385,4055,211,25,35
3100,18,2022,0,556,347,3220,166,15,45
3101,19,2022,0,560,353,4179,209,26,39
3102,20,2022,0,478,314,3349,163,22,34
3103,21,2022,0,580,383,3868,194,25,35
3104,22,2022,0,596,364,3681,194,28,54
3105,23,2022,0,590,399,4129,206,25,27
3106,24,2022,0,556,375,3842,203,23,38
3107,25,2022,0,593,394,3947,206,20,48
3108,26,2022,0,536,322,3134,159,17,48
3109,27,2022,0,547,343,3595,188,23,45
3110,28,2022,0,542,332,3779,196,29,40
3111,29,2022,0,522,336,3558,196,15,39
3112,30,2022,0,671,439,4671,215,29,39
3113,31,2022,0,617,408,4515,224,23,38
3114,0,2022,1,389,0,1321,77,11,0
3115,1,2022,1,542,0,2674,151,31,0
3116,2,2022,1,407,0,1706,102,12,0
3117,3,2022,1,387,0,1673,103,10,0
3118,4,2022,1,438,0,1866,109,12,0
3119,5,2022,1,488,0,2295,129,22,0
3120,6,2022,1,458,0,2052,103,12,0
3121,7,2022,1,446,0,2016,124,21,0
3122,8,2022,1,457,0,2478,119,17,0
3123,9,2022,1,419,0,1823,102,10,0
3124,10,2022,1,511,0,2109,127,20,0
3125,11,2022,1,441,0,1926,102,10,0
3126,12,2022,1,497,0,2198,119,9,0
3127,13,2022,1,422,0,1751,98,15,0
3128,14,2022,1,446,0,2068,115,15,0
3129,15,2022,1,500,0,2214,136,15,0
3130,16,2022,1,469,0,2451,134,16,0
3131,17,2022,1,470,0,1951,114,14,0
3132,18,2022,1,492,0,2068,117,14,0
3133,19,2022,1,477,0,2491,135,22,0
3134,20,2022,1,479,0,2372,129,18,0
3135,21,2022,1,488,0,2085,125,17,0
3136,22,2022,1,441,0,1793,90,7,0
3137,23,2022,1,460,0,2087,126,20,0
3138,24,2022,1,455,0,1956,106,12,0
3139,25,2022,1,406,0,1566,91,11,0
3140,26,2022,1,492,0,2218,122,14,0
3141,27,2022,1,525,0,2554,130,21,0
3142,28,2022,1,442,0,1838,95,7,0
3143,29,2022,1,573,0,2894,150,25,0
3144,30,2022,1,390,0,1307,93,9,0
3145,31,2022,1,463,0,2093,113,18,0
