id,team_id,year,ko,yds,tb,ret,ret_avg,osk,osk_rec,oob,td
0,0,1970,76,0,18,0,0,0,0,0,0
1,1,1970,62,0,15,0,0,0,0,0,0
2,2,1970,74,0,41,0,0,0,0,0,0
3,3,1970,50,0,3,0,0,0,0,0,0
4,4,1970,60,0,36,0,0,0,0,0,0
5,5,1970,60,0,21,0,0,0,0,0,0
6,7,1970,71,0,17,0,0,0,0,0,0
7,8,1970,61,0,9,0,0,0,0,0,0
8,9,1970,70,0,25,0,0,0,0,0,0
9,10,1970,70,0,12,0,0,0,0,0,0
10,12,1970,68,0,8,0,0,0,0,0,0
11,13,1970,69,0,14,0,0,0,0,0,0
12,14,1970,57,0,6,0,0,0,0,0,0
13,15,1970,49,0,8,0,0,0,0,0,0
14,16,1970,69,0,10,0,0,0,0,0,0
15,18,1970,62,0,4,0,0,0,0,0,0
16,19,1970,74,0,6,0,0,0,0,0,0
17,30,1970,56,0,24,0,0,0,0,0,0
18,20,1970,51,0,15,0,0,0,0,0,0
19,22,1970,42,0,1,0,0,0,0,0,0
20,23,1970,66,0,12,0,0,0,0,0,0
21,24,1970,76,0,5,0,0,0,0,0,0
22,11,1970,67,0,18,0,0,0,0,0,0
23,26,1970,47,0,12,0,0,0,0,0,0
24,28,1970,53,0,4,0,0,0,0,0,0
25,31,1970,78,0,9,0,0,0,0,0,0
26,0,1971,70,0,9,0,0,0,0,0,0
27,1,1971,48,0,16,0,0,0,0,0,0
28,2,1971,65,0,26,0,0,0,0,0,0
29,3,1971,49,0,7,0,0,0,0,0,0
30,4,1971,57,0,14,0,0,0,0,0,0
31,5,1971,62,0,7,0,0,0,0,0,0
32,7,1971,59,0,4,0,0,0,0,0,0
33,8,1971,67,0,11,0,0,0,0,0,0
34,9,1971,71,0,24,0,0,0,0,0,0
35,10,1971,69,0,7,0,0,0,0,0,0
36,12,1971,82,0,12,0,0,0,0,0,0
37,13,1971,75,0,16,0,0,0,0,0,0
38,14,1971,56,0,8,0,0,0,0,0,0
39,15,1971,61,0,9,0,0,0,0,0,0
40,16,1971,50,0,5,0,0,0,0,0,0
41,18,1971,50,0,15,0,0,0,0,0,0
42,19,1971,74,0,4,0,0,0,0,0,0
43,30,1971,60,0,18,0,0,0,0,0,0
44,20,1971,61,0,5,0,0,0,0,0,0
45,22,1971,54,0,5,0,0,0,0,0,0
46,23,1971,72,0,17,0,0,0,0,0,0
47,24,1971,66,0,8,0,0,0,0,0,0
48,11,1971,70,0,9,0,0,0,0,0,0
49,26,1971,61,0,7,0,0,0,0,0,0
50,28,1971,61,0,16,0,0,0,0,0,0
51,31,1971,61,0,11,0,0,0,0,0,0
52,0,1972,75,0,9,0,0,0,0,0,0
53,1,1972,54,0,12,0,0,0,0,0,0
54,2,1972,72,0,28,0,0,0,0,0,0
55,3,1972,60,0,31,0,0,0,0,0,0
56,4,1972,71,0,17,0,0,0,0,0,0
57,5,1972,63,0,13,0,0,0,0,0,0
58,7,1972,50,0,9,0,0,0,0,0,0
59,8,1972,61,0,8,0,0,0,0,0,0
60,9,1972,67,0,24,0,0,0,0,0,0
61,10,1972,54,0,4,0,0,0,0,0,0
62,12,1972,71,0,19,0,0,0,0,0,0
63,13,1972,83,0,27,0,0,0,0,0,0
64,14,1972,46,0,5,0,0,0,0,0,0
65,15,1972,61,0,13,0,0,0,0,0,0
66,16,1972,74,0,11,0,0,0,0,0,0
67,18,1972,80,0,32,0,0,0,0,0,0
68,19,1972,74,0,6,0,0,0,0,0,0
69,30,1972,46,0,17,0,0,0,0,0,0
70,20,1972,74,0,28,0,0,0,0,0,0
71,22,1972,48,0,16,0,0,0,0,0,0
72,23,1972,76,0,16,0,0,0,0,0,0
73,24,1972,66,0,11,0,0,0,0,0,0
74,11,1972,70,0,17,0,0,0,0,0,0
75,26,1972,52,0,2,0,0,0,0,0,0
76,28,1972,80,0,26,0,0,0,0,0,0
77,31,1972,69,0,7,0,0,0,0,0,0
78,0,1973,66,0,13,0,0,0,0,0,0
79,1,1973,51,0,18,0,0,0,0,0,0
80,2,1973,69,0,27,0,0,0,0,0,0
81,3,1973,64,0,20,0,0,0,0,0,0
82,4,1973,77,0,15,0,0,0,0,0,0
83,5,1973,58,0,10,0,0,0,0,0,0
84,7,1973,66,0,9,0,0,0,0,0,0
85,8,1973,48,0,13,0,0,0,0,0,0
86,9,1973,61,0,21,0,0,0,0,0,0
87,10,1973,56,0,13,0,0,0,0,0,0
88,12,1973,75,0,22,0,0,0,0,0,0
89,13,1973,78,0,22,0,0,0,0,0,0
90,14,1973,71,0,16,0,0,0,0,0,0
91,15,1973,74,0,16,0,0,0,0,0,0
92,16,1973,56,0,12,0,0,0,0,0,0
93,18,1973,58,0,14,0,0,0,0,0,0
94,19,1973,64,0,6,0,0,0,0,0,0
95,30,1973,52,0,15,0,0,0,0,0,0
96,20,1973,56,0,16,0,0,0,0,0,0
97,22,1973,59,0,18,0,0,0,0,0,0
98,23,1973,67,0,21,0,0,0,0,0,0
99,24,1973,86,0,18,0,0,0,0,0,0
100,11,1973,73,0,11,0,0,0,0,0,0
101,26,1973,48,0,15,0,0,0,0,0,0
102,28,1973,80,0,21,0,0,0,0,0,0
103,31,1973,68,0,9,0,0,0,0,0,0
104,0,1974,53,0,2,0,0,0,0,0,0
105,1,1974,43,0,8,0,0,0,0,0,0
106,2,1974,59,0,3,0,0,0,0,0,0
107,3,1974,62,0,3,0,0,0,0,0,0
108,4,1974,65,0,6,0,0,0,0,0,0
109,5,1974,61,0,6,0,0,0,0,0,0
110,7,1974,62,0,8,0,0,0,0,0,0
111,8,1974,48,0,8,0,0,0,0,0,0
112,9,1974,57,0,3,0,0,0,0,0,0
113,10,1974,47,0,2,0,0,0,0,0,0
114,12,1974,62,0,1,0,0,0,0,0,0
115,13,1974,64,0,0,0,0,0,0,0,0
116,14,1974,55,0,9,0,0,0,0,0,0
117,15,1974,35,0,2,0,0,0,0,0,0
118,16,1974,48,0,3,0,0,0,0,0,0
119,18,1974,63,0,6,0,0,0,0,0,0
120,19,1974,63,0,3,0,0,0,0,0,0
121,30,1974,53,0,2,0,0,0,0,0,0
122,20,1974,58,0,3,0,0,0,0,0,0
123,22,1974,75,0,11,0,0,0,0,0,0
124,23,1974,72,0,3,0,0,0,0,0,0
125,24,1974,58,0,0,0,0,0,0,0,0
126,11,1974,71,0,7,0,0,0,0,0,0
127,26,1974,42,0,2,0,0,0,0,0,0
128,28,1974,67,0,11,0,0,0,0,0,0
129,31,1974,66,0,2,0,0,0,0,0,0
130,0,1975,59,0,7,0,0,0,0,0,0
131,1,1975,48,0,1,0,0,0,0,0,0
132,2,1975,69,0,1,0,0,0,0,0,0
133,3,1975,80,0,16,0,0,0,0,0,0
134,4,1975,60,0,2,0,0,0,0,0,0
135,5,1975,54,0,4,0,0,0,0,0,0
136,7,1975,72,0,1,0,0,0,0,0,0
137,8,1975,51,0,8,0,0,0,0,0,0
138,9,1975,69,0,8,0,0,0,0,0,0
139,10,1975,75,0,4,0,0,0,0,0,0
140,12,1975,75,0,8,0,0,0,0,0,0
141,13,1975,74,0,8,0,0,0,0,0,0
142,14,1975,58,0,6,0,0,0,0,0,0
143,15,1975,51,0,3,0,0,0,0,0,0
144,16,1975,50,0,4,0,0,0,0,0,0
145,18,1975,58,0,5,0,0,0,0,0,0
146,19,1975,57,0,0,0,0,0,0,0,0
147,30,1975,67,0,5,0,0,0,0,0,0
148,20,1975,53,0,4,0,0,0,0,0,0
149,22,1975,56,0,7,0,0,0,0,0,0
150,23,1975,75,0,7,0,0,0,0,0,0
151,24,1975,72,0,8,0,0,0,0,0,0
152,11,1975,71,0,7,0,0,0,0,0,0
153,26,1975,45,0,3,0,0,0,0,0,0
154,28,1975,76,0,12,0,0,0,0,0,0
155,31,1975,75,0,4,0,0,0,0,0,0
156,0,1976,65,0,18,0,0,0,0,0,0
157,1,1976,58,0,3,0,0,0,0,0,0
158,2,1976,70,0,4,0,0,0,0,0,0
159,3,1976,56,0,4,0,0,0,0,0,0
160,4,1976,68,0,18,0,0,0,0,0,0
161,5,1976,61,0,4,0,0,0,0,0,0
162,6,1976,39,0,0,0,0,0,0,0,0
163,7,1976,70,0,2,0,0,0,0,0,0
164,8,1976,54,0,3,0,0,0,0,0,0
165,9,1976,66,0,7,0,0,0,0,0,0
166,10,1976,84,0,7,0,0,0,0,0,0
167,12,1976,65,0,2,0,0,0,0,0,0
168,13,1976,62,0,3,0,0,0,0,0,0
169,14,1976,46,0,1,0,0,0,0,0,0
170,15,1976,45,0,6,0,0,0,0,0,0
171,16,1976,44,0,3,0,0,0,0,0,0
172,18,1976,46,0,4,0,0,0,0,0,0
173,19,1976,60,0,2,0,0,0,0,0,0
174,30,1976,56,0,2,0,0,0,0,0,0
175,20,1976,51,0,6,0,0,0,0,0,0
176,22,1976,76,0,5,0,0,0,0,0,0
177,23,1976,68,0,7,0,0,0,0,0,0
178,24,1976,77,0,6,0,0,0,0,0,0
179,11,1976,68,0,4,0,0,0,0,0,0
180,26,1976,62,0,6,0,0,0,0,0,0
181,27,1976,51,0,2,0,0,0,0,0,0
182,28,1976,71,0,10,0,0,0,0,0,0
183,31,1976,68,0,0,0,0,0,0,0,0
184,0,1977,51,0,3,0,0,0,0,0,0
185,1,1977,59,0,5,0,0,0,0,0,0
186,2,1977,59,0,9,0,0,0,0,0,0
187,3,1977,41,0,0,0,0,0,0,0,0
188,4,1977,61,0,11,0,0,0,0,0,0
189,5,1977,59,0,7,0,0,0,0,0,0
190,6,1977,35,0,1,0,0,0,0,0,0
191,7,1977,57,0,2,0,0,0,0,0,0
192,8,1977,54,0,5,0,0,0,0,0,0
193,9,1977,51,0,5,0,0,0,0,0,0
194,10,1977,67,0,7,0,0,0,0,0,0
195,12,1977,74,0,3,0,0,0,0,0,0
196,13,1977,63,0,4,0,0,0,0,0,0
197,14,1977,49,0,0,0,0,0,0,0,0
198,15,1977,47,0,3,0,0,0,0,0,0
199,16,1977,48,0,12,0,0,0,0,0,0
200,18,1977,51,0,3,0,0,0,0,0,0
201,19,1977,44,0,9,0,0,0,0,0,0
202,30,1977,68,0,4,0,0,0,0,0,0
203,20,1977,42,0,3,0,0,0,0,0,0
204,22,1977,63,0,11,0,0,0,0,0,0
205,23,1977,76,0,13,0,0,0,0,0,0
206,24,1977,66,0,12,0,0,0,0,0,0
207,11,1977,54,0,0,0,0,0,0,0,0
208,26,1977,51,0,4,0,0,0,0,0,0
209,27,1977,60,0,9,0,0,0,0,0,0
210,28,1977,60,0,9,0,0,0,0,0,0
211,31,1977,52,0,1,0,0,0,0,0,0
212,0,1978,54,0,5,0,0,0,0,0,0
213,1,1978,62,0,7,0,0,0,0,0,0
214,2,1978,62,0,10,0,0,0,0,0,0
215,3,1978,65,0,3,0,0,0,0,0,0
216,4,1978,61,0,8,0,0,0,0,0,0
217,5,1978,74,0,1,0,0,0,0,0,0
218,6,1978,60,0,9,0,0,0,0,0,0
219,7,1978,58,0,5,0,0,0,0,0,0
220,8,1978,78,0,8,0,0,0,0,0,0
221,9,1978,62,0,4,0,0,0,0,0,0
222,10,1978,56,0,4,0,0,0,0,0,0
223,12,1978,80,0,7,0,0,0,0,0,0
224,13,1978,79,0,5,0,0,0,0,0,0
225,14,1978,59,0,2,0,0,0,0,0,0
226,15,1978,58,0,6,0,0,0,0,0,0
227,16,1978,68,0,10,0,0,0,0,0,0
228,18,1978,79,0,13,0,0,0,0,0,0
229,19,1978,70,0,1,0,0,0,0,0,0
230,30,1978,67,0,3,0,0,0,0,0,0
231,20,1978,59,0,5,0,0,0,0,0,0
232,22,1978,74,0,4,0,0,0,0,0,0
233,23,1978,67,0,16,0,0,0,0,0,0
234,24,1978,77,0,10,0,0,0,0,0,0
235,11,1978,63,0,6,0,0,0,0,0,0
236,26,1978,62,0,7,0,0,0,0,0,0
237,27,1978,74,0,3,0,0,0,0,0,0
238,28,1978,73,0,11,0,0,0,0,0,0
239,31,1978,65,0,3,0,0,0,0,0,0
240,0,1979,72,0,3,0,0,0,0,0,0
241,1,1979,69,0,9,0,0,0,0,0,0
242,2,1979,73,0,9,0,0,0,0,0,0
243,3,1979,65,0,10,0,0,0,0,0,0
244,4,1979,63,0,6,0,0,0,0,0,0
245,5,1979,77,0,5,0,0,0,0,0,0
246,6,1979,63,0,6,0,0,0,0,0,0
247,7,1979,69,0,11,0,0,0,0,0,0
248,8,1979,84,0,11,0,0,0,0,0,0
249,9,1979,57,0,5,0,0,0,0,0,0
250,10,1979,64,0,6,0,0,0,0,0,0
251,12,1979,80,0,10,0,0,0,0,0,0
252,13,1979,76,0,7,0,0,0,0,0,0
253,14,1979,78,0,9,0,0,0,0,0,0
254,15,1979,67,0,3,0,0,0,0,0,0
255,16,1979,55,0,9,0,0,0,0,0,0
256,18,1979,73,0,3,0,0,0,0,0,0
257,19,1979,53,0,0,0,0,0,0,0,0
258,30,1979,77,0,7,0,0,0,0,0,0
259,20,1979,61,0,8,0,0,0,0,0,0
260,22,1979,88,0,8,0,0,0,0,0,0
261,23,1979,80,0,10,0,0,0,0,0,0
262,24,1979,71,0,13,0,0,0,0,0,0
263,11,1979,80,0,4,0,0,0,0,0,0
264,26,1979,77,0,1,0,0,0,0,0,0
265,27,1979,79,0,3,0,0,0,0,0,0
266,28,1979,86,0,3,0,0,0,0,0,0
267,31,1979,61,0,1,0,0,0,0,0,0
268,0,1980,71,0,12,0,0,0,0,0,0
269,1,1980,64,0,5,0,0,0,0,0,0
270,2,1980,58,0,1,0,0,0,0,0,0
271,3,1980,67,0,12,0,0,0,0,0,0
272,4,1980,75,0,20,0,0,0,0,0,0
273,5,1980,77,0,5,0,0,0,0,0,0
274,6,1980,64,0,0,0,0,0,0,0,0
275,7,1980,68,0,10,0,0,0,0,0,0
276,8,1980,88,0,10,0,0,0,0,0,0
277,9,1980,73,0,11,0,0,0,0,0,0
278,10,1980,72,0,15,0,0,0,0,0,0
279,12,1980,87,0,12,0,0,0,0,0,0
280,13,1980,63,0,8,0,0,0,0,0,0
281,14,1980,80,0,10,0,0,0,0,0,0
282,15,1980,86,0,13,0,0,0,0,0,0
283,16,1980,61,0,9,0,0,0,0,0,0
284,18,1980,64,0,9,0,0,0,0,0,0
285,19,1980,77,0,11,0,0,0,0,0,0
286,30,1980,69,0,0,0,0,0,0,0,0
287,20,1980,56,0,3,0,0,0,0,0,0
288,22,1980,97,0,6,0,0,0,0,0,0
289,23,1980,78,0,12,0,0,0,0,0,0
290,24,1980,85,0,7,0,0,0,0,0,0
291,11,1980,65,0,4,0,0,0,0,0,0
292,26,1980,65,0,2,0,0,0,0,0,0
293,27,1980,71,0,3,0,0,0,0,0,0
294,28,1980,74,0,6,0,0,0,0,0,0
295,31,1980,70,0,5,0,0,0,0,0,0
296,0,1981,75,4308,8,67,20,0,0,0,0
297,1,1981,58,3371,13,44,21,0,0,0,0
298,2,1981,87,4889,6,80,20,0,0,0,1
299,3,1981,67,3829,5,61,20,0,1,0,1
300,4,1981,71,4319,22,47,21,0,1,0,0
301,5,1981,66,3981,19,45,25,0,1,0,0
302,6,1981,73,4350,9,63,20,0,0,0,0
303,7,1981,72,4413,16,55,21,0,0,0,0
304,8,1981,96,5412,6,88,17,0,0,0,0
305,9,1981,79,4761,10,68,18,0,0,0,0
306,10,1981,59,3453,16,42,20,0,0,0,0
307,12,1981,83,5018,12,71,21,0,0,0,0
308,13,1981,80,4863,18,60,20,0,0,0,0
